,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Province,Current Station Operator,Latitude,Longitude,Elevation,Climate Identifier,WMO Identifier
40,2018-02-10,2018,2,10,,-4.4,,-6.7,,-5.6,,23.6,,0.0,,0.0,,6.4,,5.6,,14.0,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
41,2018-02-11,2018,2,11,,-1.3,,-7.2,,-4.3,,22.3,,0.0,,0.0,,1.0,,3.4,,19.0,,29.0,,50,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
42,2018-02-12,2018,2,12,,-3.0,,-12.2,,-7.6,,25.6,,0.0,,0.0,,0.0,T,0.0,T,18.0,,28.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
43,2018-02-13,2018,2,13,,-2.2,,-14.1,,-8.2,,26.2,,0.0,,0.0,,0.0,T,0.0,T,16.0,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
44,2018-02-14,2018,2,14,,5.2,,-4.2,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,14.0,,24.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
45,2018-02-15,2018,2,15,,8.0,,2.6,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,6.0,,24.0,,43,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
46,2018-02-16,2018,2,16,,3.3,,-7.2,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,32.0,,61,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
47,2018-02-17,2018,2,17,,-0.4,,-7.7,,-4.1,,22.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,20.0,,33,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
48,2018-02-18,2018,2,18,,4.2,,-3.5,,0.4,,17.6,,0.0,,0.0,,0.0,,0.0,,0.0,T,27.0,,39,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
49,2018-02-19,2018,2,19,,4.2,,-2.8,,0.7,,17.3,,0.0,,13.4,,0.0,,13.4,,0.0,T,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
50,2018-02-20,2018,2,20,,16.5,,2.8,,9.7,,8.3,,0.0,,7.6,,0.0,,7.6,,0.0,T,22.0,,52,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
51,2018-02-21,2018,2,21,,14.6,,-2.3,,6.2,,11.8,,0.0,,8.0,,0.0,,8.0,,,,35.0,,50,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
52,2018-02-22,2018,2,22,,2.0,,-3.2,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,,,34.0,,33,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
53,2018-02-23,2018,2,23,,6.3,,-1.0,,2.7,,15.3,,0.0,,3.0,,0.0,,3.0,,,,29.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
54,2018-02-24,2018,2,24,,4.9,,0.9,,2.9,,15.1,,0.0,,0.0,T,0.0,,0.0,T,,,10.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
55,2018-02-25,2018,2,25,,12.0,,1.0,,6.5,,11.5,,0.0,,4.8,,0.0,,4.8,,,,25.0,,69,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
56,2018-02-26,2018,2,26,,7.7,,-1.2,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,26.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
57,2018-02-27,2018,2,27,,13.7,,-1.4,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,25.0,,63,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
58,2018-02-28,2018,2,28,,16.2,,1.8,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,35.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
59,2018-03-01,2018,3,1,,4.2,,-0.6,,1.8,,16.2,,0.0,,0.2,,0.6,,0.8,,1.0,,2.0,,69,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
60,2018-03-02,2018,3,2,,4.1,,-2.2,,1.0,,17.0,,0.0,,0.0,,0.4,,0.4,,1.0,,35.0,,65,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
61,2018-03-03,2018,3,3,,3.9,,-3.9,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
62,2018-03-04,2018,3,4,,2.0,,-4.4,,-1.2,,19.2,,0.0,,0.0,,0.0,,0.0,,,,35.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
63,2018-03-05,2018,3,5,,4.5,,-6.3,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,,,35.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
64,2018-03-06,2018,3,6,,1.3,,-1.6,,-0.2,,18.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,11.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
65,2018-03-07,2018,3,7,,2.6,,-1.5,,0.6,,17.4,,0.0,,0.0,,0.2,,0.2,,,,25.0,,43,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
66,2018-03-08,2018,3,8,,-0.6,,-3.4,,-2.0,,20.0,,0.0,,0.0,,0.0,T,0.0,T,,,26.0,,43,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
67,2018-03-09,2018,3,9,,4.4,,-3.8,,0.3,,17.7,,0.0,,0.0,,0.4,,0.4,,,,30.0,,52,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
68,2018-03-10,2018,3,10,,2.4,,-4.2,,-0.9,,18.9,,0.0,,0.0,,0.0,T,0.0,T,,,31.0,,39,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
69,2018-03-11,2018,3,11,,3.0,,-4.6,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,,,32.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
70,2018-03-12,2018,3,12,,0.0,,-3.7,,-1.9,,19.9,,0.0,,0.0,,5.8,,2.8,,0.0,T,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
71,2018-03-13,2018,3,13,,1.4,,-4.2,,-1.4,,19.4,,0.0,,0.0,,0.0,T,0.0,T,5.0,,33.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
72,2018-03-14,2018,3,14,,1.2,,-4.9,,-1.9,,19.9,,0.0,,0.0,,0.0,T,0.0,T,1.0,,27.0,,59,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
73,2018-03-15,2018,3,15,,4.8,,-5.3,,-0.3,,18.3,,0.0,,0.0,,1.4,,1.4,,0.0,T,33.0,,50,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
74,2018-03-16,2018,3,16,,-0.1,,-7.4,,-3.8,,21.8,,0.0,,0.0,,0.0,T,0.0,T,1.0,,28.0,,56,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
75,2018-03-17,2018,3,17,,6.3,,-6.3,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,29.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
76,2018-03-18,2018,3,18,,10.5,,-6.4,,2.1,,15.9,,0.0,,0.0,,0.0,,0.0,,,,14.0,,63,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
77,2018-03-19,2018,3,19,,0.3,,-7.6,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,,,,4.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
78,2018-03-20,2018,3,20,,3.4,,-7.8,,-2.2,,20.2,,0.0,,0.0,,0.0,,0.0,,,,10.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
79,2018-03-21,2018,3,21,,5.0,,-4.8,,0.1,,17.9,,0.0,,0.0,,0.0,,0.0,,,,1.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
80,2018-03-22,2018,3,22,,5.3,,-4.2,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,,,0.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
81,2018-03-23,2018,3,23,,4.3,,-4.4,,-0.1,,18.1,,0.0,,0.0,,0.0,,0.0,,,,36.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
82,2018-03-24,2018,3,24,,2.9,,-5.6,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,,,35.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
83,2018-03-25,2018,3,25,,3.4,,-8.0,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,,,11.0,,35,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
84,2018-03-26,2018,3,26,,9.2,,-2.4,,3.4,,14.6,,0.0,,0.0,,0.0,,0.0,,,,9.0,,44,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
85,2018-03-27,2018,3,27,,7.1,,2.5,,4.8,,13.2,,0.0,,4.4,,0.0,,4.4,,,,13.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
86,2018-03-28,2018,3,28,,8.1,,2.0,,5.1,,12.9,,0.0,,0.0,,0.0,,0.0,,,,34.0,,33,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
87,2018-03-29,2018,3,29,,6.5,,0.9,,3.7,,14.3,,0.0,,17.2,,0.0,,17.2,,,,36.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
88,2018-03-30,2018,3,30,,5.3,,-2.1,,1.6,,16.4,,0.0,,0.2,,0.0,,0.2,,,,33.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
89,2018-03-31,2018,3,31,,9.1,,-1.3,,3.9,,14.1,,0.0,,4.8,,0.0,,4.8,,,,22.0,,72,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
90,2018-04-01,2018,4,1,,3.6,,-3.7,,-0.1,,18.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,74,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
91,2018-04-02,2018,4,2,,7.3,,-3.5,,1.9,,16.1,,0.0,,0.0,,0.0,,0.0,,,,24.0,,35,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
92,2018-04-03,2018,4,3,,4.8,,1.7,,3.3,,14.7,,0.0,,20.8,,0.0,,20.8,,,,11.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
93,2018-04-04,2018,4,4,,5.1,,-4.7,,0.2,,17.8,,0.0,,4.8,,0.0,T,4.8,,,,28.0,,96,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
94,2018-04-05,2018,4,5,,2.0,,-5.4,,-1.7,,19.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,27.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
95,2018-04-06,2018,4,6,,4.9,,-3.7,,0.6,,17.4,,0.0,,0.2,,1.4,,1.8,,1.0,,29.0,,69,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
96,2018-04-07,2018,4,7,,0.9,,-6.1,,-2.6,,20.6,,0.0,,0.0,,0.0,T,0.0,T,,,31.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
97,2018-04-08,2018,4,8,,1.8,,-5.5,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,,,30.0,,50,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
98,2018-04-09,2018,4,9,,3.3,,-5.5,,-1.1,,19.1,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
99,2018-04-10,2018,4,10,,6.5,,-3.2,,1.7,,16.3,,0.0,,0.4,,0.4,,0.4,,0.0,T,26.0,,39,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
100,2018-04-11,2018,4,11,,5.5,,-0.3,,2.6,,15.4,,0.0,,1.2,,0.0,,1.2,,,,24.0,,44,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
101,2018-04-12,2018,4,12,,15.9,,-2.1,,6.9,,11.1,,0.0,,2.6,,0.0,,2.6,,,,31.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
102,2018-04-13,2018,4,13,,5.9,,1.6,,3.8,,14.2,,0.0,,7.4,,0.0,,7.4,,,,35.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
103,2018-04-14,2018,4,14,,3.8,,-4.4,,-0.3,,18.3,,0.0,,5.6,,4.2,,35.8,,1.0,,5.0,,52,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
104,2018-04-15,2018,4,15,,0.8,,-4.0,,-1.6,,19.6,,0.0,,15.2,,3.8,,28.2,,4.0,,8.0,,74,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
105,2018-04-16,2018,4,16,,2.9,,0.8,,1.9,,16.1,,0.0,,18.6,,0.0,T,18.6,,4.0,,6.0,,69,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
106,2018-04-17,2018,4,17,,1.1,,-2.0,,-0.5,,18.5,,0.0,,0.0,,0.2,,0.2,,2.0,,27.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
107,2018-04-18,2018,4,18,,3.5,,0.0,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,2.0,,26.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
108,2018-04-19,2018,4,19,,3.3,,-0.5,,1.4,,16.6,,0.0,,0.0,,0.0,T,0.0,T,1.0,,32.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
109,2018-04-20,2018,4,20,,8.3,,-2.3,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,33.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
110,2018-04-21,2018,4,21,,14.1,,-2.1,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
111,2018-04-22,2018,4,22,,16.6,,0.4,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
112,2018-04-23,2018,4,23,,18.7,,2.0,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,,,10.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
113,2018-04-24,2018,4,24,,16.8,,6.8,,11.8,,6.2,,0.0,,4.2,,0.0,,4.2,,,,16.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
114,2018-04-25,2018,4,25,,11.2,,3.7,,7.5,,10.5,,0.0,,18.8,,0.0,,18.8,,,,32.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
115,2018-04-26,2018,4,26,,15.9,,3.4,,9.7,,8.3,,0.0,,0.6,,0.0,,0.6,,,,33.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
116,2018-04-27,2018,4,27,,14.6,,2.4,,8.5,,9.5,,0.0,,3.0,,0.0,,3.0,,,,32.0,,39,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
117,2018-04-28,2018,4,28,,8.2,,0.8,,4.5,,13.5,,0.0,,1.8,,0.0,,1.8,,,,33.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
118,2018-04-29,2018,4,29,,11.9,,0.0,,6.0,,12.0,,0.0,,0.0,,0.4,,0.4,,,,34.0,,59,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
119,2018-04-30,2018,4,30,,20.0,,1.1,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,44,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
120,2018-05-01,2018,5,1,,27.7,,8.2,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,22.0,,50,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
121,2018-05-02,2018,5,2,,28.0,,17.5,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,,,22.0,,54,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
122,2018-05-03,2018,5,3,,22.1,,9.7,,15.9,,2.1,,0.0,,6.8,,0.0,,6.8,,,,25.0,,61,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
123,2018-05-04,2018,5,4,,24.9,,8.2,,16.6,,1.4,,0.0,,8.2,,0.0,,8.2,,,,27.0,,119,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
124,2018-05-05,2018,5,5,,24.6,,8.1,,16.4,,1.6,,0.0,,2.2,,0.0,,2.2,,,,24.0,,63,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
125,2018-05-06,2018,5,6,,18.4,,11.1,,14.8,,3.2,,0.0,,0.8,,0.0,,0.8,,,,11.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
126,2018-05-07,2018,5,7,,16.2,,9.6,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,,,14.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
127,2018-05-08,2018,5,8,,19.1,,6.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
128,2018-05-09,2018,5,9,,22.7,,8.8,,15.8,,2.2,,0.0,,0.0,T,0.0,,0.0,T,,,12.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
129,2018-05-10,2018,5,10,,20.1,,5.0,,12.6,,5.4,,0.0,,2.2,,0.0,,2.2,,,,29.0,,61,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
130,2018-05-11,2018,5,11,,11.2,,5.0,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,1.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
131,2018-05-12,2018,5,12,,14.2,,7.9,,11.1,,6.9,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
132,2018-05-13,2018,5,13,,18.0,,7.4,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,,,10.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
133,2018-05-14,2018,5,14,,24.3,,9.2,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,19.0,,35,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
134,2018-05-15,2018,5,15,,21.6,,10.8,,16.2,,1.8,,0.0,,18.6,,0.0,,18.6,,,,35.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
135,2018-05-16,2018,5,16,,20.2,,8.0,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,35.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
136,2018-05-17,2018,5,17,,24.3,,11.6,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,35.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
137,2018-05-18,2018,5,18,,16.8,,9.9,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,,,11.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
138,2018-05-19,2018,5,19,,16.8,,9.9,,13.4,,4.6,,0.0,,8.0,,0.0,,8.0,,,,10.0,,39,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
139,2018-05-20,2018,5,20,,20.0,,9.2,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,33.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
140,2018-05-21,2018,5,21,,20.8,,7.4,,14.1,,3.9,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
141,2018-05-22,2018,5,22,,17.6,,11.1,,14.4,,3.6,,0.0,,8.6,,0.0,,8.6,,,,35.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
142,2018-05-23,2018,5,23,,25.8,,10.2,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,33.0,,39,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
143,2018-05-24,2018,5,24,,28.5,,12.2,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,29.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
144,2018-05-25,2018,5,25,,30.3,,16.0,,23.2,,0.0,,5.2,,0.0,,0.0,,0.0,,,,22.0,,46,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
145,2018-05-26,2018,5,26,,27.5,,16.9,,22.2,,0.0,,4.2,,0.0,,0.0,,0.0,,,,3.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
146,2018-05-27,2018,5,27,,26.6,,16.5,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
147,2018-05-28,2018,5,28,,30.8,,15.0,,22.9,,0.0,,4.9,,0.0,,0.0,,0.0,,,,31.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
148,2018-05-29,2018,5,29,,27.1,,18.8,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,,,11.0,,32,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
149,2018-05-30,2018,5,30,,29.2,,18.4,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
150,2018-05-31,2018,5,31,,30.7,,20.3,,25.5,,0.0,,7.5,,10.0,,0.0,,10.0,,,,25.0,,48,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
151,2018-06-01,2018,6,1,,28.0,,15.1,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,1.0,,52,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
152,2018-06-02,2018,6,2,,21.3,,13.5,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,36.0,,37,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
153,2018-06-03,2018,6,3,,21.3,,14.0,,17.7,,0.3,,0.0,,7.4,,0.0,,7.4,,,,8.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
154,2018-06-04,2018,6,4,,19.3,E,14.3,E,16.8,E,1.2,E,0.0,E,1.0,,0.0,,1.0,,,,30.0,,69,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
155,2018-06-05,2018,6,5,,15.5,,10.5,,13.0,,5.0,,0.0,,0.2,,0.0,,0.2,,,,29.0,,41,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
156,2018-06-06,2018,6,6,,16.4,,10.2,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,34.0,,35,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
157,2018-06-07,2018,6,7,,23.1,,11.4,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,0.0,,33,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
158,2018-06-08,2018,6,8,,22.2,,12.6,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,15.0,,30,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
159,2018-06-09,2018,6,9,,23.6,,12.7,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,,,<31,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
160,2018-06-10,2018,6,10,,22.8,,14.0,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,10.0,,52,,TORONTO INTL A,ONTARIO,NAV Canada,43.68,-79.63,173.40,6158731,71624
